area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;010150;004702;051;03;1;1;1;4;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;800; ; ; ;1;3;2; ;2; ;2; ;1;40;1;100;2; ;2; ;2711;36,7606392264343;010150004702;01015000470205103;010150004702051031;202412
1;010150;004702;051;04;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2711;36,7606392264343;010150004702;01015000470205104;010150004702051041;202412
1;010150;004702;051;05;1;1;1;4;1;2;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;500; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;36,7606392264343;010150004702;01015000470205105;010150004702051051;202412
1;010150;004702;051;06;1;1;1;4;1;2;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;600; ; ; ;1;2;2; ;2; ;2; ;2; ;1;90;2; ;2; ;2711;36,7606392264343;010150004702;01015000470205106;010150004702051061;202412
1;010150;004702;051;07;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;2;1;1;2; ;2; ;1;50;1;50;2; ;2; ;2711;36,7606392264343;010150004702;01015000470205107;010150004702051071;202412
1;010150;005102;050;01;1;1;3;4;2;1;2;3;2;1;1;0;1;1;1; ; ;1; ; ;2;2;1;2;1;70;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;162,190483645181;010150005102;01015000510205001;010150005102050011;202412
1;010150;005102;050;02;1;1;2;1;3;1;3;1;3;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;162,190483645181;010150005102;01015000510205002;010150005102050021;202412
1;010150;005102;050;03;1;1;2;1;1;1;2;1;2;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;162,190483645181;010150005102;01015000510205003;010150005102050031;202412
1;010150;005102;050;04;1;1;3;4;2;2;2;3;2;1;1;0;1;1;1; ; ;1; ; ;2;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;162,190483645181;010150005102;01015000510205004;010150005102050041;202412
1;010150;005102;050;05;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2713;162,190483645181;010150005102;01015000510205005;010150005102050051;202412
1;010150;005102;050;06;1;1;3;4;2;1;2;3;2;1;1;0;1;1;1; ; ;1; ; ;2;2;1;2;1;120;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;162,190483645181;010150005102;01015000510205006;010150005102050061;202412
1;010150;005102;050;07;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2713;162,190483645181;010150005102;01015000510205007;010150005102050071;202412
1;010150;005402;058;01;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2712;167,936095250022;010150005402;01015000540205801;010150005402058011;202412
1;010150;005402;058;02;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;190;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;167,936095250022;010150005402;01015000540205802;010150005402058021;202412
1;010150;005402;058;04;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;1;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2712;167,936095250022;010150005402;01015000540205804;010150005402058041;202412
1;010150;005402;058;05;1;1;1;2;3;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2712;167,936095250022;010150005402;01015000540205805;010150005402058051;202412
1;010150;005402;058;06;1;1;1;2;2;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2712;167,936095250022;010150005402;01015000540205806;010150005402058061;202412
1;010150;005402;058;07;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2712;167,936095250022;010150005402;01015000540205807;010150005402058071;202412
1;010150;005402;058;08;1;1;2;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;167,936095250022;010150005402;01015000540205808;010150005402058081;202412
1;010150;006504;048;01;1;1;1;2;1;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;350;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;61,1305726781772;010150006504;01015000650404801;010150006504048011;202412
1;010150;006504;048;02;1;1;1;4;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;450; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;61,1305726781772;010150006504;01015000650404802;010150006504048021;202412
1;010150;006504;048;03;1;1;1;4;3;1;2;1;3;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2711;61,1305726781772;010150006504;01015000650404803;010150006504048031;202412
1;010150;006504;048;04;1;1;1;2;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2711;61,1305726781772;010150006504;01015000650404804;010150006504048041;202412
1;010150;006504;048;05;1;1;1;1;1;1;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;2;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2711;61,1305726781772;010150006504;01015000650404805;010150006504048051;202412
1;010150;006504;048;06;1;1;1;2;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2711;61,1305726781772;010150006504;01015000650404806;010150006504048061;202412
1;010150;006504;048;07;1;1;1;2;3;2;2;1;2;4;0;1;1;1;1; ; ;1; ; ;1;1;1;2;4;450; ; ; ;1;2;2; ;2; ;2; ;1;40;1;60;2; ;2; ;2711;61,1305726781772;010150006504;01015000650404807;010150006504048071;202412
1;010150;006602;048;01;1;1;1;4;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2713;576,346475552082;010150006602;01015000660204801;010150006602048011;202412
1;010150;006602;048;02;1;1;3;2;2;4;3;1;3;2;1;0;1;2;2; ; ;1; ; ;1;2;1;2;1;100;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;576,346475552082;010150006602;01015000660204802;010150006602048021;202412
1;010150;006602;048;03;1;1;3;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;5;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;576,346475552082;010150006602;01015000660204803;010150006602048031;202412
1;010150;006602;048;04;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;576,346475552082;010150006602;01015000660204804;010150006602048041;202412
1;010150;006602;048;05;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;576,346475552082;010150006602;01015000660204805;010150006602048051;202412
1;010150;006602;048;06;1;1;1;2;3;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;576,346475552082;010150006602;01015000660204806;010150006602048061;202412
1;010150;006602;048;07;1;4;1;2;2;4;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;4;5;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;576,346475552082;010150006602;01015000660204807;010150006602048071;202412
1;010150;006704;058;02;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;2; ;1;2;2; ;2; ;2; ;1;15;2; ;2; ;2713;82,7989360957599;010150006704;01015000670405802;010150006704058021;202412
1;010150;006704;058;04;1;1;2;6;2;2;1;1;2;3;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;82,7989360957599;010150006704;01015000670405804;010150006704058041;202412
1;010150;006704;058;05;1;1;1;3;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;2; ;2; ;1;45;2; ;2; ;2713;82,7989360957599;010150006704;01015000670405805;010150006704058051;202412
1;010150;006704;058;08;1;1;2;4;3;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;1;2;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2713;82,7989360957599;010150006704;01015000670405808;010150006704058081;202412
1;010150;006704;058;09;1;1;2;6;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;82,7989360957599;010150006704;01015000670405809;010150006704058091;202412
1;010150;006704;058;10;1;1;2;4;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;82,7989360957599;010150006704;01015000670405810;010150006704058101;202412
1;010150;007402;051;01;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;44,7837743648469;010150007402;01015000740205101;010150007402051011;202412
1;010150;007402;051;02;1;1;2;2;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;44,7837743648469;010150007402;01015000740205102;010150007402051021;202412
1;010150;007402;051;03;1;1;1;1;3;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;44,7837743648469;010150007402;01015000740205103;010150007402051031;202412
1;010150;007402;051;04;1;1;3;1;1;1;1;1;1;1;1;0;1;3;1; ; ;1; ; ;1;1;1;2;1;165;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;44,7837743648469;010150007402;01015000740205104;010150007402051041;202412
1;010150;007402;051;06;1;1;2;3;2;1;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;44,7837743648469;010150007402;01015000740205106;010150007402051061;202412
1;010150;007402;051;07;1;1;1;4;3;1;3;3;2;4;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;450;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;44,7837743648469;010150007402;01015000740205107;010150007402051071;202412
1;010150;007402;051;08;1;1;2;4;3;5;3;3;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;44,7837743648469;010150007402;01015000740205108;010150007402051081;202412
1;010150;007502;048;01;1;1;1;3;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;2;2; ;2; ;2; ;1;40;1;20;2; ;2; ;2712;109,332954057922;010150007502;01015000750204801;010150007502048011;202412
1;010150;007502;048;02;1;1;1;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2712;109,332954057922;010150007502;01015000750204802;010150007502048021;202412
1;010150;007502;048;03;1;1;1;4;1;1;1;1;1;6;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2712;109,332954057922;010150007502;01015000750204803;010150007502048031;202412
1;010150;007502;048;04;1;1;1;2;2;1;2;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;109,332954057922;010150007502;01015000750204804;010150007502048041;202412
1;010150;007502;048;05;1;1;1;2;2;2;2;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;45;2; ;2; ;2712;109,332954057922;010150007502;01015000750204805;010150007502048051;202412
1;010150;007502;048;06;1;1;1;2;1;1;1;1;1;7;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;1;1;2; ;2; ;2; ;1;40;2; ;2; ;2712;109,332954057922;010150007502;01015000750204806;010150007502048061;202412
1;010150;007502;048;07;1;1;2;1;1;2;1;1;1;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2712;109,332954057922;010150007502;01015000750204807;010150007502048071;202412
1;010150;007802;051;01;1;1;1;4;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;58,0624986517008;010150007802;01015000780205101;010150007802051011;202412
1;010150;007802;051;02;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;58,0624986517008;010150007802;01015000780205102;010150007802051021;202412
1;010150;007802;051;03;1;1;2;6;1;1;1;3;1;2;1;0;1;3;1; ; ;1; ; ;1;1;1;2;1;80;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;58,0624986517008;010150007802;01015000780205103;010150007802051031;202412
1;010150;007802;051;04;1;1;2;2;1;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;58,0624986517008;010150007802;01015000780205104;010150007802051041;202412
1;010150;007802;051;05;1;1;2;2;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;160;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;58,0624986517008;010150007802;01015000780205105;010150007802051051;202412
1;010150;007802;051;07;1;1;2;1;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2712;58,0624986517008;010150007802;01015000780205107;010150007802051071;202412
1;010150;007802;051;08;1;1;2;4;2;1;2;3;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;58,0624986517008;010150007802;01015000780205108;010150007802051081;202412
1;010150;008203;051;01;1;1;2;2;1;1;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;132,520700728499;010150008203;01015000820305101;010150008203051011;202412
1;010150;008203;051;02;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;160;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;132,520700728499;010150008203;01015000820305102;010150008203051021;202412
1;010150;008203;051;03;1;3;1;4;1;2;1;1;1;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2713;132,520700728499;010150008203;01015000820305103;010150008203051031;202412
1;010150;008203;051;04;1;1;2;6;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;1;1;2; ;2; ;2; ;1;25;2; ;2; ;2713;132,520700728499;010150008203;01015000820305104;010150008203051041;202412
1;010150;008203;051;05;1;1;2;6;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;132,520700728499;010150008203;01015000820305105;010150008203051051;202412
1;010150;008203;051;06;1;3;2;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;220;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;132,520700728499;010150008203;01015000820305106;010150008203051061;202412
1;010150;008203;051;07;1;1;2;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;132,520700728499;010150008203;01015000820305107;010150008203051071;202412
1;010150;008801;048;01;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;2;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2712;31,0992632122685;010150008801;01015000880104801;010150008801048011;202412
1;010150;008801;048;02;1;1;1;2;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;31,0992632122685;010150008801;01015000880104802;010150008801048021;202412
1;010150;008801;048;03;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;31,0992632122685;010150008801;01015000880104803;010150008801048031;202412
